employee_id,age,years_experience,education_level,department,company_size,region,gender,ethnicity,marital_status,remote_status,training_hours,certifications_count,job_level,performance_rating,manager_feedback_score,work_life_balance_score,salary_satisfaction,annual_income_usd,bonus_percent,commute_time_minutes,overtime_hours_monthly,job_satisfaction_score,promoted_next_year,left_company
1709,50,8,PhD,Sales,small,south,female,black,single,on-site,32.0,2,entry,2.9,3.5,4.6,5.7,79776.0,1.4,33.0,1,7.4,no,no
1710,38,26,PhD,Finance,medium,east,male,asian,married,hybrid,33.0,1,mid,4.0,7.6,2.5,8.2,55900.0,2.0,13.0,2,6.1,no,yes
1711,51,33,high school,HR,medium,north,male,asian,single,hybrid,23.0,2,mid,4.1,7.5,9.2,7.3,83780.0,4.9,6.0,2,3.9,yes,yes
1712,58,0,bachelor,IT,large,west,female,hispanic,married,hybrid,31.0,2,entry,3.7,6.0,9.1,3.2,79719.0,19.1,26.0,4,1.5,no,yes
1713,52,31,high school,Operations,medium,east,male,black,married,hybrid,14.0,2,senior,3.8,3.2,9.9,5.8,65481.0,1.7,34.0,4,8.3,no,no
1714,31,24,bachelor,HR,large,east,nonbinary,black,married,on-site,18.0,0,mid,3.7,3.3,4.6,6.0,36267.0,16.3,46.0,12,3.5,no,yes
1715,45,28,high school,IT,medium,north,male,black,divorced,on-site,8.0,4,mid,2.2,4.4,8.4,5.1,51537.0,17.8,22.0,3,4.8,no,no
1716,53,6,high school,HR,small,west,female,white,single,hybrid,32.0,1,mid,4.0,2.3,4.7,2.6,100367.0,7.6,35.0,4,1.9,no,yes
1717,58,2,bachelor,Sales,small,east,female,black,divorced,on-site,40.0,3,senior,3.4,4.0,5.1,3.0,104910.0,5.9,27.0,9,1.7,no,yes
1718,61,19,bachelor,Finance,medium,south,male,other,married,remote,17.0,3,executive,3.3,7.2,8.5,3.5,121865.0,13.5,47.0,6,5.5,no,no
1719,28,19,PhD,HR,medium,east,female,white,single,on-site,0.0,4,mid,4.6,8.5,2.6,1.1,78008.0,14.1,30.0,4,5.2,yes,yes
1720,31,29,master,IT,large,north,male,white,divorced,remote,10.0,0,senior,2.1,4.0,3.0,9.3,48198.0,15.6,26.0,5,3.9,no,yes
1721,42,34,master,Sales,medium,north,female,white,married,remote,13.0,0,entry,2.8,3.1,3.8,7.2,96780.0,16.6,32.0,0,5.6,no,yes
1722,44,34,bachelor,Operations,medium,north,male,white,divorced,on-site,7.0,1,mid,2.4,8.5,8.1,7.2,64717.0,5.4,32.0,9,7.8,no,no
1723,61,38,master,Sales,small,east,female,asian,divorced,hybrid,10.0,0,entry,2.1,9.0,4.4,6.2,56354.0,13.7,44.0,4,7.1,no,no
1724,37,26,bachelor,Finance,small,west,male,other,single,on-site,22.0,1,entry,2.8,4.7,4.2,7.2,76695.0,2.7,30.0,3,4.5,no,no
1725,32,25,master,Sales,medium,south,male,hispanic,single,remote,27.0,1,mid,5.0,1.2,10.0,9.8,107939.0,10.2,34.0,4,5.0,no,no
1726,52,13,PhD,Operations,medium,north,male,black,divorced,remote,0.0,2,senior,2.8,7.3,4.5,4.5,67894.0,12.3,13.0,9,2.1,no,yes
1727,35,16,bachelor,IT,medium,west,male,white,single,on-site,15.0,1,mid,4.0,8.1,3.2,7.4,70340.0,3.2,18.0,6,6.8,no,yes
1728,36,17,bachelor,HR,small,south,female,hispanic,single,remote,20.0,1,mid,2.4,1.2,6.6,4.2,39357.0,1.5,26.0,5,3.7,no,yes
1729,42,28,master,Finance,medium,north,female,asian,divorced,on-site,9.0,1,mid,3.8,6.4,8.2,8.7,72155.0,3.9,31.0,4,5.6,no,no
1730,48,19,PhD,Operations,large,south,female,hispanic,single,on-site,22.0,0,mid,5.0,6.3,1.6,8.7,83310.0,8.4,22.0,5,1.8,no,yes
1731,40,26,master,Finance,small,south,male,white,single,hybrid,19.0,1,entry,2.9,4.4,6.6,9.1,68247.0,17.8,33.0,5,7.7,no,no
1732,53,17,high school,Sales,medium,west,female,other,married,remote,16.0,2,entry,4.5,7.7,1.3,1.0,69730.0,10.6,25.0,6,2.9,yes,yes
1733,30,3,bachelor,Finance,large,south,male,hispanic,single,on-site,11.0,1,entry,5.0,4.9,5.7,3.7,74503.0,15.0,47.0,3,7.7,no,no
1734,60,0,high school,Operations,medium,north,female,white,married,remote,23.0,2,mid,3.8,7.1,3.3,2.2,49016.0,3.5,28.0,4,1.0,no,yes
1735,52,0,master,HR,medium,west,nonbinary,white,divorced,on-site,12.0,1,entry,2.9,5.7,3.8,5.1,30000.0,2.1,34.0,1,4.5,no,yes
1736,53,25,high school,HR,small,east,male,black,married,on-site,3.0,4,entry,4.0,3.2,5.2,5.5,67934.0,4.8,28.0,2,1.0,no,yes
1737,22,19,master,Finance,medium,east,male,black,divorced,hybrid,20.0,1,mid,4.5,6.5,9.3,3.3,65488.0,6.3,29.0,4,3.9,no,yes
1738,53,22,high school,IT,small,west,male,other,single,on-site,8.0,1,mid,2.5,7.6,7.4,7.5,81400.0,11.0,35.0,4,5.4,no,no
1739,53,9,high school,Finance,large,east,female,black,single,hybrid,4.0,1,mid,3.4,9.8,9.4,3.4,117942.0,17.6,31.0,6,7.7,no,no
1740,61,10,bachelor,Sales,large,south,female,other,married,remote,21.0,1,entry,3.0,4.4,6.9,8.7,95920.0,8.5,25.0,3,5.7,no,no
1741,33,4,master,HR,large,north,female,asian,divorced,hybrid,18.0,1,mid,2.9,1.6,1.1,2.6,30000.0,10.4,33.0,6,1.0,no,yes
1742,50,0,high school,HR,large,south,male,asian,single,hybrid,11.0,2,senior,4.6,9.9,3.4,4.3,120416.0,0.1,28.0,5,3.5,yes,yes
1743,53,16,bachelor,HR,medium,west,female,black,married,remote,22.0,0,senior,3.3,6.6,9.2,6.6,83280.0,0.7,36.0,0,2.6,no,yes
1744,33,21,bachelor,IT,medium,north,female,asian,married,hybrid,24.0,1,senior,3.0,9.5,6.8,6.4,64706.0,1.7,41.0,3,4.9,no,no
1745,46,33,high school,IT,large,west,male,hispanic,married,hybrid,22.0,2,entry,3.8,1.9,9.8,1.7,99528.0,14.0,40.0,3,2.4,no,yes
1746,42,28,high school,Operations,large,west,female,hispanic,single,on-site,22.0,4,mid,2.7,4.1,2.4,8.6,30000.0,9.7,19.0,8,6.1,no,yes
1747,59,3,master,Finance,medium,west,male,hispanic,divorced,hybrid,4.0,1,entry,2.7,2.2,3.7,6.4,59109.0,3.9,0.0,5,2.3,no,yes
1748,22,4,bachelor,Finance,large,south,male,asian,single,on-site,33.0,1,entry,3.6,8.5,4.3,8.8,73942.0,11.9,53.0,6,4.8,no,no
1749,58,10,high school,Sales,medium,north,female,hispanic,single,hybrid,26.0,2,entry,3.2,8.9,3.9,8.8,71346.0,10.9,35.0,5,6.0,no,yes
1750,59,20,master,HR,medium,north,male,other,divorced,remote,10.0,1,senior,2.9,5.5,3.3,5.9,100282.0,1.8,34.0,2,6.6,no,yes
1751,46,34,PhD,IT,medium,north,female,white,married,remote,20.0,0,mid,2.2,2.7,5.0,9.2,93610.0,12.8,23.0,7,6.8,no,no
1752,35,11,bachelor,Sales,small,south,female,black,single,hybrid,22.0,0,mid,3.6,2.1,6.8,8.6,83642.0,15.3,9.0,4,9.2,no,no
1753,54,25,bachelor,Sales,small,east,male,other,married,on-site,20.0,0,mid,4.4,6.3,3.8,9.6,64461.0,5.7,10.0,6,2.1,no,yes
1754,62,18,master,IT,small,south,female,hispanic,married,hybrid,38.0,1,entry,4.6,5.6,1.7,8.7,89227.0,13.7,27.0,6,4.3,no,yes
1755,64,6,PhD,Finance,medium,south,female,white,divorced,on-site,1.0,1,mid,2.7,7.3,7.4,8.4,58039.0,4.0,32.0,6,5.9,no,no
1756,60,6,master,HR,medium,west,male,black,divorced,hybrid,5.0,2,mid,3.8,3.7,5.1,5.2,85446.0,15.1,47.0,6,1.0,no,yes
1757,31,25,bachelor,Finance,medium,north,male,other,divorced,remote,0.0,0,mid,4.6,4.6,6.0,2.9,55420.0,18.2,32.0,5,1.4,no,yes
1758,23,39,bachelor,Sales,large,north,male,black,married,remote,21.0,0,senior,3.2,1.2,5.1,9.2,75884.0,8.8,37.0,5,5.6,no,no
1759,26,4,master,HR,medium,east,male,asian,married,on-site,25.0,2,entry,4.8,6.5,9.0,7.5,40884.0,4.9,25.0,7,7.2,no,no
1760,29,20,high school,Operations,medium,east,male,hispanic,single,hybrid,24.0,1,senior,4.7,4.8,6.0,3.5,90710.0,8.0,25.0,5,5.0,no,no
1761,26,13,bachelor,Sales,small,west,male,other,married,on-site,17.0,0,mid,2.6,9.3,9.3,4.1,61109.0,5.0,15.0,7,7.3,no,no
1762,29,3,master,Finance,small,north,male,other,divorced,remote,24.0,2,mid,2.8,6.8,5.6,7.2,42619.0,0.0,18.0,5,1.8,no,yes
1763,59,22,bachelor,Finance,large,east,female,white,divorced,on-site,17.0,3,mid,2.5,4.6,3.6,5.3,50727.0,13.0,18.0,7,1.3,no,yes
1764,51,19,bachelor,Finance,medium,east,male,white,divorced,hybrid,27.0,0,senior,2.6,3.4,4.2,1.7,63871.0,0.9,26.0,7,1.5,no,yes
1765,52,14,bachelor,IT,large,north,female,white,divorced,on-site,31.0,1,entry,4.7,9.1,5.7,2.3,51756.0,4.2,13.0,4,6.6,yes,no
1766,61,28,high school,Sales,small,south,female,black,married,hybrid,11.0,0,mid,4.8,1.1,5.8,7.7,84403.0,14.4,22.0,7,3.9,no,yes
1767,32,7,bachelor,HR,medium,east,female,hispanic,divorced,hybrid,17.0,1,mid,2.2,3.9,7.2,4.0,64445.0,13.3,30.0,3,5.9,no,no
1768,28,18,master,Finance,small,north,male,black,single,remote,19.0,1,entry,3.8,9.5,3.0,5.6,88699.0,1.5,6.0,5,8.8,no,yes
1769,28,38,high school,Finance,small,east,female,hispanic,married,hybrid,34.0,1,entry,3.7,6.9,6.9,7.9,64342.0,13.2,45.0,11,2.5,no,yes
1770,48,27,high school,IT,small,west,female,other,divorced,hybrid,12.0,2,senior,3.2,5.8,8.0,7.8,84342.0,18.6,48.0,4,5.5,no,no
1771,40,26,PhD,HR,small,east,female,black,single,hybrid,31.0,0,entry,3.9,2.8,7.1,2.5,70180.0,1.5,40.0,4,3.2,no,yes
1772,27,3,high school,Sales,medium,north,male,black,divorced,on-site,5.0,0,entry,4.8,8.5,5.3,1.9,64812.0,8.3,34.0,6,2.9,yes,yes
1773,31,14,high school,Operations,small,east,male,black,married,remote,32.0,1,executive,2.5,2.8,9.9,6.3,49187.0,14.6,33.0,4,6.0,no,no
1774,40,34,PhD,IT,large,west,female,asian,married,on-site,29.0,2,senior,2.4,3.2,4.6,7.7,71357.0,13.4,35.0,5,9.6,no,no
1775,36,36,master,Sales,medium,west,male,hispanic,single,on-site,18.0,1,entry,2.1,2.7,2.0,2.3,84708.0,4.5,31.0,7,1.0,no,yes
1776,24,0,bachelor,Operations,small,east,male,hispanic,married,remote,29.0,1,mid,3.1,2.4,8.4,4.3,56250.0,3.3,32.0,4,5.3,no,no
1777,26,2,master,Finance,small,east,male,black,single,on-site,15.0,2,mid,3.0,9.6,2.9,8.8,69751.0,15.7,13.0,3,3.4,no,yes
1778,42,23,high school,Finance,medium,west,female,asian,divorced,on-site,11.0,2,senior,3.3,6.4,7.4,9.5,58968.0,19.1,31.0,7,2.4,no,yes
1779,46,26,master,HR,small,west,nonbinary,black,married,hybrid,37.0,0,senior,3.5,6.7,2.6,5.1,108724.0,15.4,35.0,2,2.6,no,yes
1780,23,39,bachelor,Operations,large,south,male,hispanic,divorced,on-site,15.0,1,senior,4.3,9.6,1.2,1.7,76240.0,19.3,33.0,1,4.1,yes,yes
1781,61,35,master,Finance,large,south,female,other,divorced,remote,27.0,1,entry,3.2,3.1,2.4,3.3,71799.0,12.1,41.0,2,3.1,no,yes
1782,62,33,bachelor,Finance,small,west,female,asian,married,on-site,31.0,1,mid,3.0,1.1,4.4,3.1,60285.0,18.6,45.0,3,5.8,no,no
1783,34,28,bachelor,HR,medium,east,female,asian,divorced,hybrid,28.0,1,entry,4.5,6.4,2.0,3.2,87678.0,13.8,25.0,2,3.7,no,yes
1784,31,23,bachelor,Sales,small,north,female,black,single,on-site,26.0,0,entry,4.5,5.6,2.8,5.4,69986.0,18.2,19.0,8,3.6,no,yes
1785,38,23,bachelor,Finance,medium,east,female,other,single,remote,27.0,1,senior,2.7,5.3,7.9,6.2,68702.0,3.2,43.0,2,6.9,no,no
1786,32,3,master,IT,medium,east,female,hispanic,single,hybrid,31.0,1,entry,2.9,1.6,7.9,2.1,68534.0,16.3,37.0,7,3.8,no,yes
1787,43,2,bachelor,IT,small,south,male,white,married,on-site,23.0,3,mid,4.5,5.1,8.4,9.0,47880.0,3.9,24.0,2,5.8,no,no
1788,32,33,bachelor,Sales,small,south,female,hispanic,divorced,remote,20.0,3,senior,2.2,3.6,8.6,6.6,99917.0,0.5,28.0,5,4.6,no,no
1789,33,22,bachelor,Operations,medium,south,male,hispanic,divorced,remote,6.0,3,entry,3.0,3.5,4.8,6.4,88392.0,10.4,27.0,4,5.0,no,no
1790,45,22,bachelor,HR,medium,west,male,other,divorced,on-site,23.0,0,entry,3.3,3.0,8.8,9.9,70178.0,6.4,33.0,3,6.6,no,no
1791,39,4,master,IT,small,west,female,asian,divorced,on-site,30.0,2,senior,2.6,4.0,5.7,6.7,67938.0,0.9,44.0,0,3.7,no,yes
1792,56,30,master,IT,medium,east,female,hispanic,single,hybrid,9.0,1,senior,2.5,4.2,5.2,9.4,52368.0,19.6,21.0,2,7.6,no,no
1793,28,5,bachelor,Sales,medium,east,female,asian,married,on-site,18.0,1,senior,3.3,3.8,7.5,3.6,40480.0,13.3,33.0,4,5.8,no,no
1794,49,36,PhD,Operations,large,north,male,other,single,hybrid,24.0,0,mid,4.3,9.8,2.9,3.2,52381.0,18.0,33.0,6,6.4,yes,yes
1795,52,9,master,Operations,small,east,male,other,single,on-site,35.0,0,entry,4.5,9.4,8.1,5.6,92873.0,20.0,10.0,5,4.5,yes,no
1796,64,39,bachelor,Sales,large,east,female,black,married,remote,8.0,0,entry,4.9,6.2,4.9,5.6,62266.0,7.8,55.0,5,3.4,no,yes
1797,38,6,bachelor,IT,medium,south,male,white,married,remote,28.0,0,mid,2.2,9.8,2.1,3.0,91648.0,5.1,32.0,3,7.2,no,yes
1798,26,38,PhD,HR,small,south,female,other,single,remote,16.0,2,entry,2.7,9.9,2.1,7.3,69400.0,3.7,42.0,5,7.1,no,yes
1799,38,37,bachelor,IT,medium,south,male,other,divorced,remote,13.0,0,senior,4.3,4.2,2.5,1.3,52632.0,10.3,14.0,5,1.0,no,yes
1800,39,20,master,Operations,medium,south,male,asian,married,hybrid,11.0,0,mid,3.6,5.0,9.0,7.2,55320.0,12.1,49.0,8,6.3,no,no
1801,42,19,bachelor,IT,large,south,nonbinary,other,married,remote,13.0,2,mid,3.0,9.6,9.9,5.1,74932.0,9.4,26.0,4,8.8,no,no
1802,57,2,bachelor,HR,small,north,male,hispanic,single,hybrid,25.0,0,senior,2.6,6.5,4.2,7.2,37610.0,7.7,7.0,4,2.6,no,yes
1803,52,21,high school,Finance,medium,north,male,black,divorced,hybrid,18.0,2,senior,2.8,2.9,3.6,5.3,54659.0,3.4,16.0,4,5.0,no,yes
1804,61,3,bachelor,IT,medium,north,male,black,married,hybrid,27.0,3,mid,3.3,7.2,3.0,9.8,60928.0,8.8,18.0,7,5.1,no,yes
1805,23,27,PhD,Sales,large,south,female,hispanic,single,on-site,9.0,2,senior,2.5,2.9,8.4,4.0,86411.0,1.7,22.0,8,7.2,no,no
1806,48,11,bachelor,Finance,medium,west,female,other,married,hybrid,27.0,1,executive,4.9,4.1,2.9,9.8,75659.0,17.3,17.0,10,3.8,no,yes
1807,30,37,bachelor,Sales,large,south,male,white,divorced,on-site,24.0,1,senior,2.3,3.0,9.3,1.6,73748.0,0.9,38.0,6,1.1,no,yes
1808,55,35,PhD,Sales,large,south,male,other,single,hybrid,5.0,0,senior,5.0,3.2,7.0,7.2,79268.0,7.6,32.0,3,5.6,no,no
1809,49,4,bachelor,Sales,small,north,female,black,single,on-site,35.0,1,senior,4.5,1.0,9.1,5.1,90682.0,2.0,35.0,5,1.8,no,yes
1810,35,12,bachelor,IT,large,south,male,white,divorced,on-site,23.0,0,mid,3.3,8.9,6.0,8.4,71011.0,15.5,34.0,4,5.0,no,no
1811,53,22,master,Operations,large,north,female,asian,single,remote,28.0,1,entry,4.2,3.7,7.2,8.1,49314.0,6.3,28.0,2,1.3,no,yes
1812,27,29,master,Finance,small,south,male,asian,divorced,hybrid,32.0,1,entry,4.0,1.8,6.6,8.2,73758.0,2.3,14.0,4,2.5,no,yes
1813,32,36,high school,HR,medium,east,male,other,single,on-site,30.0,1,entry,2.6,1.8,8.5,1.9,53192.0,10.6,15.0,2,6.2,no,no
1814,50,24,bachelor,Operations,medium,west,female,other,divorced,remote,19.0,1,entry,3.0,6.0,8.5,8.4,30000.0,18.3,15.0,6,6.3,no,no
1815,41,26,bachelor,IT,small,west,male,white,married,hybrid,27.0,0,mid,3.5,9.9,6.3,2.9,73779.0,18.2,19.0,6,5.0,no,no
1816,51,13,bachelor,Sales,small,north,female,white,married,remote,2.0,2,entry,3.9,2.3,6.7,1.2,80335.0,5.0,47.0,4,1.2,no,yes
1817,44,35,bachelor,HR,small,east,male,other,married,on-site,24.0,0,senior,3.6,1.9,9.3,3.0,76937.0,14.4,15.0,3,4.4,no,no
1818,40,38,bachelor,Finance,small,west,male,black,single,remote,37.0,1,senior,3.4,4.9,9.4,5.3,80107.0,0.6,45.0,6,4.9,no,no
1819,57,15,high school,Operations,medium,north,nonbinary,asian,divorced,remote,13.0,2,entry,3.3,6.1,7.0,7.7,92294.0,2.6,19.0,7,10.0,no,no
1820,24,21,bachelor,Operations,small,south,male,white,divorced,hybrid,29.0,2,entry,3.5,3.6,1.1,3.0,50619.0,10.0,16.0,8,2.1,no,yes
1821,48,20,high school,HR,large,south,female,black,married,on-site,38.0,1,senior,3.3,3.7,1.9,2.0,62240.0,4.6,34.0,2,3.0,no,yes
1822,64,20,bachelor,IT,large,east,male,other,married,hybrid,27.0,2,senior,3.6,4.8,8.7,6.8,44258.0,16.0,43.0,4,4.1,no,no
1823,40,7,master,Finance,small,west,female,hispanic,married,hybrid,30.0,0,senior,4.7,3.8,1.8,9.9,78987.0,18.6,14.0,1,3.6,no,yes
1824,44,15,master,HR,medium,south,female,white,divorced,remote,4.0,0,executive,3.9,9.2,2.9,6.4,94576.0,0.1,29.0,3,5.8,no,yes
1825,52,30,bachelor,Sales,medium,north,male,hispanic,married,on-site,11.0,0,executive,4.2,1.4,3.1,7.2,59110.0,4.7,42.0,5,1.0,no,yes
1826,61,9,high school,Finance,large,south,female,black,single,hybrid,34.0,0,mid,3.8,3.1,6.4,6.1,84446.0,8.8,39.0,5,5.3,no,no
1827,56,31,high school,Operations,small,south,female,asian,married,on-site,30.0,1,entry,3.9,8.3,6.2,8.0,54613.0,11.3,15.0,6,6.2,no,no
1828,54,33,bachelor,HR,small,west,male,black,married,hybrid,25.0,1,senior,3.7,8.5,3.6,9.8,82910.0,18.3,28.0,4,1.0,no,yes
1829,56,8,high school,Operations,large,west,female,asian,divorced,remote,17.0,0,entry,2.1,2.0,2.9,5.9,30000.0,17.8,14.0,5,4.3,no,yes
1830,22,16,bachelor,Operations,large,north,female,black,single,hybrid,23.0,0,senior,5.0,9.8,7.9,4.8,100453.0,12.7,34.0,5,7.2,yes,no
1831,35,10,high school,Operations,large,east,male,white,divorced,hybrid,37.0,0,mid,2.1,7.2,9.4,8.7,48195.0,5.1,32.0,7,7.2,no,no
1832,54,31,master,IT,large,east,male,white,single,hybrid,19.0,0,senior,3.2,3.5,1.5,9.7,73379.0,15.7,36.0,2,2.2,no,yes
1833,56,9,bachelor,Operations,small,south,male,hispanic,single,on-site,27.0,2,entry,2.3,5.1,2.2,2.2,98096.0,4.1,20.0,6,7.6,no,yes
1834,26,21,high school,Sales,medium,north,male,black,married,remote,27.0,1,mid,2.3,3.7,6.8,6.2,46640.0,19.3,23.0,4,3.2,no,yes
1835,59,16,master,Sales,small,east,female,black,married,on-site,13.0,1,mid,4.4,2.4,8.2,8.1,105191.0,0.1,40.0,4,1.0,no,yes
1836,62,3,bachelor,Finance,small,east,female,hispanic,divorced,hybrid,14.0,1,senior,3.3,3.6,8.1,5.8,112062.0,11.4,40.0,3,5.7,no,no
1837,32,24,high school,Operations,large,south,female,other,divorced,remote,35.0,0,entry,4.4,6.2,7.5,4.7,83780.0,1.8,47.0,4,4.8,no,no
1838,23,20,bachelor,Operations,small,north,male,black,divorced,on-site,26.0,3,senior,2.8,8.4,9.0,6.9,70336.0,8.2,44.0,11,3.7,no,yes
1839,38,36,bachelor,HR,medium,east,male,black,single,hybrid,13.0,3,senior,2.8,4.3,3.0,3.4,66304.0,12.7,14.0,3,2.4,no,yes
1840,60,37,master,IT,large,west,female,black,divorced,remote,17.0,1,senior,2.8,4.1,2.0,4.1,81485.0,13.8,42.0,2,2.5,no,yes
1841,41,0,high school,Finance,small,west,female,other,single,remote,10.0,1,senior,3.8,5.2,6.5,9.9,84924.0,15.7,30.0,5,4.0,no,no
1842,35,24,bachelor,Operations,large,south,female,white,single,hybrid,31.0,2,mid,4.4,6.8,8.4,6.7,30000.0,11.9,37.0,2,6.1,no,no
1843,53,35,high school,HR,large,south,male,hispanic,single,remote,17.0,1,entry,3.4,7.8,6.2,8.9,64303.0,5.0,27.0,5,6.7,no,no
1844,55,16,high school,IT,medium,south,male,other,single,remote,18.0,1,entry,3.1,3.9,9.7,8.3,58306.0,17.8,21.0,9,5.6,no,no
1845,46,23,master,Finance,small,south,male,asian,single,on-site,28.0,0,senior,4.9,6.3,8.2,6.9,55411.0,16.2,27.0,7,3.9,no,yes
1846,28,1,master,Finance,medium,east,nonbinary,asian,married,remote,3.0,1,senior,2.4,4.5,7.3,8.6,55806.0,3.2,31.0,6,6.2,no,no
1847,56,39,bachelor,Operations,medium,north,male,other,single,on-site,20.0,4,entry,3.5,7.4,1.5,3.6,44118.0,16.5,33.0,11,1.0,no,yes
1848,50,14,bachelor,Finance,medium,south,female,other,single,on-site,20.0,1,mid,3.2,2.5,2.0,6.7,100997.0,19.5,40.0,2,3.5,no,yes
1849,43,31,high school,HR,small,south,female,white,married,on-site,17.0,3,mid,2.3,3.3,8.1,6.3,58254.0,12.7,20.0,7,5.3,no,no
1850,62,38,master,Finance,large,east,male,asian,married,on-site,15.0,3,entry,2.8,4.8,2.8,6.6,67103.0,5.6,19.0,6,3.2,no,yes
1851,64,5,high school,Sales,small,south,female,hispanic,married,remote,13.0,1,mid,2.1,9.0,1.3,2.5,63750.0,12.1,14.0,5,2.6,no,yes
1852,34,0,high school,HR,large,south,female,black,divorced,remote,23.0,2,entry,4.6,6.2,9.2,3.5,59025.0,6.9,28.0,4,2.9,no,yes
1853,34,22,bachelor,IT,small,north,female,black,divorced,on-site,10.0,0,entry,3.8,9.7,9.0,3.6,78339.0,13.5,21.0,7,5.3,no,no
1854,22,38,bachelor,IT,medium,west,male,white,single,remote,22.0,1,mid,4.4,1.9,3.0,6.4,63756.0,10.9,27.0,5,1.1,no,yes
1855,57,16,bachelor,Operations,large,south,male,white,single,on-site,14.0,0,mid,3.6,5.1,8.0,9.8,82107.0,18.6,30.0,4,3.9,no,yes
1856,25,33,high school,Operations,small,east,male,asian,single,on-site,15.0,3,entry,3.8,4.8,1.4,9.6,101401.0,12.4,12.0,3,1.4,no,yes
1857,58,28,bachelor,Sales,small,north,male,hispanic,single,on-site,22.0,0,mid,4.1,6.4,3.6,3.0,47997.0,4.3,24.0,7,6.2,no,yes
1858,61,8,bachelor,IT,medium,east,female,hispanic,married,hybrid,15.0,2,entry,4.7,8.3,6.6,3.7,76456.0,14.5,34.0,9,6.7,yes,no
1859,34,12,high school,IT,large,north,female,other,divorced,remote,33.0,1,entry,2.3,8.6,7.9,1.3,75865.0,6.0,31.0,2,10.0,no,no
1860,59,5,master,IT,medium,north,male,white,married,remote,19.0,0,entry,3.0,7.0,1.1,4.6,46492.0,5.4,26.0,7,3.8,no,yes
1861,45,5,high school,IT,medium,south,female,black,divorced,on-site,30.0,2,entry,4.1,6.8,3.9,8.5,82923.0,7.8,30.0,3,6.4,no,yes
1862,40,19,bachelor,Finance,small,south,female,black,married,remote,12.0,3,entry,4.9,9.5,2.9,9.2,64754.0,0.2,27.0,6,5.4,yes,yes
1863,22,2,bachelor,HR,large,south,male,asian,single,on-site,12.0,2,senior,4.9,4.5,10.0,3.1,101586.0,19.4,20.0,6,8.0,no,no
1864,59,16,high school,HR,large,west,male,black,divorced,remote,3.0,1,mid,3.9,8.5,7.0,3.4,89980.0,10.6,18.0,3,5.2,no,no
1865,26,11,bachelor,Sales,medium,west,female,hispanic,single,on-site,15.0,2,entry,2.6,9.3,4.7,3.0,69990.0,15.5,57.0,11,6.7,no,no
1866,37,0,master,Finance,large,east,female,hispanic,divorced,on-site,18.0,4,entry,2.4,5.4,1.7,4.2,65672.0,5.2,36.0,6,3.3,no,yes
1867,45,16,high school,IT,medium,south,female,white,divorced,hybrid,21.0,0,entry,4.8,7.6,6.4,8.2,104652.0,14.9,41.0,6,9.5,yes,no
1868,48,2,PhD,IT,medium,west,male,asian,single,on-site,27.0,2,senior,3.3,4.4,6.8,6.8,58414.0,11.3,36.0,4,3.8,no,yes
1869,22,25,bachelor,Operations,small,south,male,black,single,hybrid,26.0,0,entry,2.6,2.4,8.3,8.1,75289.0,8.5,44.0,4,7.1,no,no
1870,55,14,high school,Operations,medium,west,male,white,single,remote,31.0,0,entry,4.8,6.3,3.6,6.2,68697.0,19.4,36.0,5,4.0,no,yes
1871,57,35,bachelor,Sales,medium,west,female,other,married,remote,11.0,2,mid,2.3,2.8,9.8,3.3,93897.0,9.9,9.0,4,2.8,no,yes
1872,25,31,bachelor,IT,small,north,female,other,divorced,hybrid,20.0,1,mid,4.2,5.1,5.0,3.1,95434.0,13.1,22.0,7,3.5,no,yes
1873,21,31,master,Sales,medium,south,male,black,divorced,remote,10.0,2,entry,3.9,8.9,3.7,1.1,80848.0,0.3,32.0,6,1.0,no,yes
1874,60,3,master,Finance,large,south,female,black,divorced,hybrid,24.0,1,mid,2.3,1.8,4.1,8.0,59444.0,6.0,32.0,11,5.2,no,no
1875,32,17,master,HR,medium,west,female,black,single,remote,38.0,1,entry,3.0,1.3,5.7,8.6,66870.0,17.8,31.0,1,5.2,no,no
1876,56,18,PhD,IT,medium,south,female,hispanic,divorced,hybrid,8.0,2,entry,2.4,6.5,9.4,7.9,45396.0,15.2,19.0,4,10.0,no,no
1877,43,34,master,Finance,large,west,nonbinary,black,divorced,hybrid,27.0,1,mid,3.8,4.0,7.6,1.7,74978.0,10.7,24.0,8,1.9,no,yes
1878,51,39,bachelor,IT,small,south,male,other,single,on-site,30.0,2,senior,3.4,4.8,6.2,7.9,53868.0,18.0,32.0,1,3.4,no,yes
1879,31,13,bachelor,Operations,medium,north,female,black,single,remote,11.0,1,mid,2.0,4.7,2.5,1.4,114777.0,9.7,30.0,3,1.0,no,yes
1880,30,32,bachelor,Sales,large,south,male,asian,divorced,on-site,24.0,1,entry,4.9,1.8,2.3,2.0,59047.0,11.3,38.0,17,2.4,no,yes
1881,23,13,high school,Operations,medium,north,male,other,married,hybrid,16.0,2,mid,3.0,1.0,5.5,5.0,90516.0,7.6,19.0,5,2.1,no,yes
1882,34,33,master,HR,medium,east,female,asian,single,on-site,19.0,1,entry,2.8,9.1,7.6,5.3,100570.0,12.4,35.0,5,4.4,no,no
1883,36,3,bachelor,Operations,small,south,female,other,married,hybrid,16.0,1,senior,2.7,3.0,7.8,8.3,86577.0,6.4,24.0,10,5.7,no,no
